Time,Distance,TargetVelocity,ActualVelocity,StateOfCharge,BatteryPower,BatteryCurrent,MotorTorque,MotorSpeed,MilesPerGallon
1875,7.57967941156239,0,1.10299116988529e-16,100,3.63245620440346e-31,7.63354645078333e-33,3.4353049200302e-16,1.07386799074773e-14,259.95558324037
1876,7.57967941156239,0,1.04875550600426e-16,100,2.91923148988102e-31,6.13471654567569e-33,4.02253274815725e-16,1.02106435551568e-14,259.95558324037
1877,7.57967941156239,0,5.77542638270436e-17,100,7.52711086479997e-32,1.58180986069404e-33,2.14403107565331e-16,5.62293307021773e-15,259.95558324037
1878,7.57967941156239,0,-2.18696435548502e-17,100,-2.12613504186767e-32,-4.46803751771603e-34,1.27224341440476e-16,-2.1292201446235e-15,259.95558324037
1879,7.57967941156239,0,9.14361918387259e-18,100,3.70490222931012e-32,7.7857905702387e-34,2.21764707214751e-16,8.90219271852266e-16,259.95558324037
1880,7.57967941156239,0,5.65465184567054e-17,100,1.84206380555639e-31,3.87106652737487e-33,2.39769758741146e-16,5.50534744219182e-15,259.95558324037
1881,7.57967941156239,0,1.03465504488485e-16,100,9.24300788537792e-32,1.94240277288013e-33,9.01977833541552e-17,1.00733620041858e-14,259.95558324037
1882,7.57967941156239,0,7.72535245378431e-17,100,1.18795689883693e-31,2.49647171459552e-33,1.74140597571355e-16,7.52137364637847e-15,259.95558324037
1883,7.57967941156239,0,9.0889673971559e-17,100,1.24013951286854e-31,2.60613261226876e-33,1.74088311930138e-16,8.84898394768696e-15,259.95558324037
1884,7.57967941156239,0,3.29459245043983e-17,100,7.87700409576397e-33,1.65533934270515e-34,4.09456769723123e-17,3.20760262791079e-15,259.95558324037
1885,7.57967941156239,0,3.29929134760074e-17,100,2.78018251275595e-32,5.84250742708222e-34,1.31138849108044e-16,3.21217745624186e-15,259.95558324037
1886,7.57967941156239,0,1.69812510596823e-17,100,3.82983965608758e-36,8.04834449988856e-38,4.41431497739625e-20,1.65328811813972e-15,259.95558324037
1887,7.57967941156239,0,1.70076259087983e-17,100,6.19835062164884e-33,1.30257310002086e-34,6.46906065944763e-17,1.65585596337726e-15,259.95558324037
1888,7.57967941156239,0,5.07778769093102e-17,100,2.2988208787144e-32,4.8309339389761e-34,4.07151568780733e-17,4.94371470414466e-15,259.95558324037
1889,7.57967941156239,0,2.88766519164646e-17,100,5.5556410508732e-33,1.16750874998323e-34,2.93906008942276e-17,2.81141980277868e-15,259.95558324037
1890,7.57967941156239,0,4.46801455775416e-18,100,8.99048999441943e-33,1.88933655702462e-34,1.0066271509789e-16,4.35004191036819e-16,259.95558324037
