Time,Distance,TargetVelocity,ActualVelocity,StateOfCharge,BatteryPower,BatteryCurrent,MotorTorque,MotorSpeed,MilesPerGallon
20,8.52615730552432e-07,0,4.05314986201521e-05,99.9999999999305,1.10507838926926e-86,1.52719512060404e-88,5.33762957215091e-83,0.00394613122693843,0.000852615730552432
21,0.000158503767180451,3.0000049728,1.76589965074068,99.9991536373404,628.620807174055,8.70894348830594,33.6617360430806,171.927315610353,0.158503767180451
22,0.00116633580097142,5.90000977984,5.55456190294483,99.9909313144909,2314.60702583352,32.2897106267288,41.0692001826931,540.790025619115,1.16633580097142
23,0.0032027667676925,8.60001425536,8.94935202730135,99.9759611456571,2886.15483608361,40.3603865480012,32.0369045449397,871.305495677872,3.2027667676925
24,0.00607822487361608,11.5000190624,11.7339404245888,99.95808292991,3641.56131949935,51.0827600017452,30.3807337837106,1142.41195862131,6.07822487361608
25,0.00972265337650249,14.30002370368,14.5006319531787,99.935195714396,4519.76484780035,63.6360402297734,30.5549008856944,1411.77598926307,9.72265337650249
26,0.0141248808008776,16.90002801344,17.1540905389779,99.9082796111689,5015.97366078503,70.7690974590843,28.7318233950124,1670.11570383764,14.1248808008776
27,0.0191444915956095,17.30002867648,18.4806171408264,99.8927409709945,191.76670475832,2.65178604630676,1.78577571620337,1799.26582720161,19.1444915956095
28,0.0242512946582712,18.10003000256,18.2961185207628,99.8922833348903,474.150352039147,6.56309875202698,2.04835465668735,1781.30311201105,24.2512946582712
29,0.0294527450640657,20.70003431232,19.7083120755334,99.8724124224766,6881.11029606805,97.8471637891463,33.1726564718075,1918.79373719585,29.4527450640657
30,0.0353175964758213,21.70003596992,22.217600266678,99.8378749965275,4014.67993518089,56.4003250187554,18.6946120208857,2163.09707720461,35.3175964758213
31,0.0416199828566983,22.40003713024,22.9429204663889,99.8247050999466,1277.98932227353,17.7468227488964,5.64482580947051,2233.71397485333,41.6199828566983
32,0.0479980016819071,22.500037296,22.8738856692678,99.821748863822,7.22548773971177,0.0998158075861697,0.0608135705889594,2226.99277336956,47.9980016819071
33,0.0543097507743338,22.10003663296,22.5713413244433,99.8217444412652,0.000323697930015854,4.47154903898757e-06,2.80756773436925e-06,2197.53717149719,54.3097507743338
34,0.060472796298505,21.5000356384,21.7059659133685,99.8217444410679,1.35094158082438e-08,1.86618478481178e-10,1.23189602533447e-10,2113.28455195628,60.472796298505
35,0.0663968353537403,20.90003464384,20.9420215163867,99.8217444410679,0,0,3.40656615737719e-15,2038.9072172116,66.3968353537403
36,0.0721397484394118,20.40003381504,20.3903661395993,99.8217444410679,0,0,-4.29914758810027e-24,1985.19826040123,72.1397484394118
37,0.0777198968666596,19.80003282048,19.7929430919055,99.8217444410679,0,0,4.49315925635342e-27,1927.03338062979,77.7198968666596
38,0.0828121710783827,17.0000281792,16.8235477112977,99.8217444410679,0,0,1.40454065521202e-32,1637.93418036689,82.8121710783827
39,0.0872045727620101,14.90002469824,14.8235017880743,99.8217444410679,0,0,-7.09566769771611e-37,1443.21047308658,87.2045727620101
40,0.0912149519809423,14.90002469824,14.3035614702422,99.8216914688366,163.495321644561,2.25988574185429,0.71487247544126,1392.58928230432,91.2149519809423
41,0.0952271668845151,15.20002519552,14.7469602690579,99.8162149078343,1549.80714783911,21.5441219797562,10.1976614850763,1435.75842002585,95.2271668845151
42,0.099431911694338,15.5000256928,15.4844808115997,99.808082825524,1224.56362813994,17.0004339745755,7.95978161866044,1507.56313839336,99.431911694338
43,0.103805440655222,16.0000265216,16.0024221412192,99.8015416161889,1217.69235660914,16.9038307642848,7.45011505766807,1557.98970844664,103.805440655222
44,0.108349512551092,17.10002834496,16.8514931056005,99.7911573490037,2603.1678376575,36.3418999673867,14.8865846771762,1640.65493328404,108.349512551092
45,0.113251485095844,19.10003166016,18.6606076798539,99.7692622778375,5240.68200653716,73.9782074566013,27.2068179281685,1816.7896373441,113.251485095844
46,0.118775555011324,21.10003497536,21.1034844684615,99.7370069335846,5869.59932231648,83.081064586988,27.4455318629601,2054.62718856394,118.775555011324
47,0.124930481183475,22.70003762752,23.0640123299274,99.7074886366581,4514.99309772563,63.5331509409117,19.4733804617298,2245.50343244323,124.930481183475
48,0.131477970695678,22.90003795904,23.732666405902,99.6946661622649,112.182912184652,1.55000142197649,0.848753862863775,2310.60333792541,131.477970695678
49,0.13802778252185,22.70003762752,23.4206437672448,99.6945974430063,0.00502712240613157,6.9423547104572e-05,4.2021065393139e-05,2280.22493298519,138.02778252185
50,0.144435561146691,22.60003746176,22.8517391461335,99.6945974399559,2.22686757922474e-07,3.0752591704784e-09,1.90775111936386e-09,2224.83659633482,144.435561146691
51,0.150570214035589,21.30003530688,21.3523480531371,99.6945974399558,9.76996261670138e-12,1.34921211357668e-13,8.45192845807108e-14,2078.85645212855,150.570214035589
52,0.156165119770809,19.0000314944,18.9966898497878,99.6945974399558,0,0,2.01413945201744e-21,1849.51046906123,156.165119770809
53,0.161151553134564,17.10002834496,16.9578625355414,99.6945974399558,0,0,-1.03273109041532e-27,1651.01102036129,161.151553134564
54,0.165694246605808,15.80002619008,15.7486386181898,99.6945974399558,0,0,-5.45610387319111e-31,1533.28144156279,165.694246605808
55,0.169981959410648,15.80002619008,15.3059977709155,99.6945974399558,0,0,3.62645124161457e-34,1490.18609771387,169.981959410648
56,0.174317514802452,17.70002933952,16.4588250979415,99.6811444438387,5103.09535645421,71.9693248650054,29.4591237593464,1602.42492601575,174.317514802452
57,0.179302050276308,19.80003282048,19.4906008311226,99.645760591168,6740.36275667372,95.7435970728133,34.2145649591051,1897.59745358254,179.302050276308
58,0.185088879176792,21.60003580416,21.978266055868,99.6118071555107,5099.42818801074,71.9187202607117,23.1851120495817,2139.79558984035,185.088879176792
59,0.191426009254356,23.20003845632,23.5467660112014,99.5865463837452,4143.14896226735,58.1871196571361,17.3185545211523,2292.50414649153,191.426009254356
60,0.198127484007064,24.20004011392,24.5858637597168,99.5671945792404,2774.79177861486,38.7455963692079,11.2166407625254,2393.67030646222,198.127484007064
61,0.205029271441187,24.60004077696,24.9816025210554,99.5566602210231,1107.21826244045,15.3544543137322,4.48802168968952,2432.19928113605,205.029271441187
62,0.211973388590573,24.90004127424,25.0129261752746,99.5510452299124,1120.6751517916,15.5410040246967,4.29510400712738,2435.24894014853,211.973388590573
63,0.218931148812715,25.00004144,25.0716412356413,99.5450065459133,1002.77365162577,13.8994417082652,3.9340285015144,2440.96541600293,218.931148812715
64,0.22587989501798,24.60004077696,24.879223973281,99.5429006482327,1.41613022448395,0.0195495751843011,0.0111238332331543,2422.23174482244,225.87989501798
65,0.232742914252224,24.5000406112,24.5357503856973,99.5428997815517,6.34046173342284e-05,8.75290623909375e-07,5.05905636159759e-07,2388.79128750566,232.742914252224
66,0.239521648966824,24.70004094272,24.3748437932993,99.5400412500315,1535.88868868841,21.33347528478,5.80475894004239,2373.12548311899,239.521648966824
67,0.246339252372995,24.80004110848,24.7240346735183,99.5299505169136,1739.9143386296,24.1892192200893,7.00424346909886,2407.12257386335,246.339252372995
68,0.253233897846529,24.70004094272,24.8372429027427,99.5234753199203,584.379138966758,8.08615812465598,2.4698783923613,2418.14448382713,253.233897846529
69,0.26010913263863,24.60004077696,24.6500793041773,99.5212385088297,370.049540146897,5.11579861526632,1.44784403248351,2399.92230734739,260.10913263863
70,0.266935700868217,24.60004077696,24.5379224523187,99.5178124204201,889.588066286236,12.3238842600744,3.47545633028566,2389.00275908242,266.935700868217
71,0.273776662819791,25.10004160576,24.8408595294657,99.5080006076156,2667.01412524109,37.215765715076,10.309662071673,2418.49659722372,273.776662819791
72,0.280775115217932,25.60004243456,25.554039921089,99.4919637530218,2845.1073266424,39.7309320191439,10.9970163360364,2487.93156779315,280.775115217932
73,0.287944236957444,25.70004260032,25.9431646513233,99.4807971684007,1100.19581626661,15.2541398269385,4.39814045129201,2525.81660292452,287.944236957444
74,0.295130345378852,25.40004210304,25.717273210237,99.4788783827325,0.85766667243603,0.0118382031495612,0.00652229957495349,2503.82389848685,295.130345378852
75,0.302223651428875,24.90004127424,25.3558996721194,99.4788778579416,3.83908580481318e-05,5.29899383283629e-07,2.96412684634061e-07,2468.64070882196,302.223651428875
76,0.309213780517342,25.00004144,24.984876170341,99.4788778579182,1.71707092988527e-09,2.37002993135542e-11,1.34574489171309e-11,2432.51800238031,309.213780517342
